imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1114677,Hannah Montana: The Movie,Hannah Montana: The Movie,2009,5/1/2009,"Comedy, Drama, Family",102,USA,English,Peter Chelsom,"Dan Berendsen, Michael Poryes",It's a Laugh Productions,"Miley Cyrus, Billy Ray Cyrus, Emily Osment, Jason Earles, Mitchel Musso, Moises Arias, Lucas Till, Vanessa Williams, Margo Martindale, Peter Gunn, Melora Hardin, Jared Carter, Barry Bostwick, Beau Billingslea, Katrina Smith","As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most.",4.5,38996,"$30,000,000 ","$79,576,189 ","$155,545,279 ",47,159,136
tt1127180,Drag Me to Hell,Drag Me to Hell,2009,9/11/2009,"Horror, Thriller",99,USA,"English, Spanish, Hungarian, Czech",Sam Raimi,"Sam Raimi, Ivan Raimi",Universal Pictures,"Alison Lohman, Justin Long, Lorna Raver, Dileep Rao, David Paymer, Adriana Barraza, Chelcie Ross, Reggie Lee, Molly Cheek, Bojana Novakovic, Kevin Foster, Alexis Cruz, Ruth Livier, Shiloh Selassie, Flor de Maria Chahua","A loan officer who evicts an old woman from her home finds herself the recipient of a supernatural curse. Desperate, she turns to a seer to try and save her soul, while evil forces work to push her to a breaking point.",6.5,185177,"$30,000,000 ","$42,100,625 ","$90,842,646 ",83,787,425
tt1127896,Motel Woodstock,Taking Woodstock,2009,10/9/2009,"Biography, Comedy, Drama",120,USA,English,Ang Lee,"James Schamus, Elliot Tiber",Focus Features,"Henry Goodman, Edward Hibbert, Imelda Staunton, Demetri Martin, Kevin Chamberlin, Lee Wong, Anthoula Katsimatides, Clark Middleton, Bette Henritze, Sondra James, Jeffrey Dean Morgan, Christina Kirk, Gail Martino, Emile Hirsch, Adam LeFevre",A man working at his parents' motel in the Catskills inadvertently sets in motion the generation-defining concert in the summer of 1969.,6.7,28045,"$30,000,000 ","$7,460,204 ","$9,975,737 ",55,77,210
tt1129442,Transporter 3,Transporter 3,2008,11/26/2008,"Action, Thriller",104,"France, USA, Ukraine","English, French, Ukrainian, Russian, Hungarian",Olivier Megaton,"Luc Besson, Robert Mark Kamen",EuropaCorp,"Jason Statham, Natalya Rudakova, FranÃ§ois BerlÃ©and, Robert Knepper, Jeroen KrabbÃ©, Alex Kobold, David Atrakchi, Yann Sundberg, Eriq Ebouaney, David Kammenos, Silvio Simac, Oscar Relier, Timo Dierkes, Igor Koumpan, Paul Barrett","Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukrainian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",6.1,155153,"$30,000,000 ","$31,715,062 ","$108,979,549 ",51,198,161
tt1136608,District 9,District 9,2009,9/25/2009,"Action, Sci-Fi, Thriller",112,"South Africa, USA, New Zealand, Canada","English, Nyanja, Afrikaans, Zulu, Xhosa, Southern Sotho",Neill Blomkamp,"Neill Blomkamp, Terri Tatchell",TriStar Pictures,"Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike, Elizabeth Mkandawie, John Sumner, William Allen Young, Greg Melvill-Smith, Nick Blake, Morena Busa Sesatsa, Themba Nkosi, Mzwandile Nqoba, Barry Strydom, Jed Brophy, Louis Minnaar",Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.,7.9,630278,"$30,000,000 ","$115,646,235 ","$210,888,950 ",81,1383,486
tt1137450,Il giustiziere della notte - Death Wish,Death Wish,2018,3/8/2018,"Action, Crime, Drama",107,"USA, Canada","English, Spanish",Eli Roth,"Joe Carnahan, Brian Garfield",Cave 76,"Bruce Willis, Vincent D'Onofrio, Elisabeth Shue, Camila Morrone, Dean Norris, Beau Knapp, Kimberly Elise, Len Cariou, Jack Kesy, Ronnie Gene Blevins, Kirby Bliss Blanton, Andreas Apergis, Ian Matthews, Wendy Crewson, Warona Setshwaelo","Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.",6.4,61564,"$30,000,000 ","$34,017,028 ","$49,562,710 ",31,647,255
tt1193631,Step Up 3D,Step Up 3D,2010,8/6/2010,"Drama, Music, Romance",107,USA,English,Jon M. Chu,"Amy Andelson, Emily Meyer",Summit Entertainment,"Rick Malambri, Adam Sevani, Sharni Vinson, Alyson Stoner, Keith Stallworth, Kendra Andrews, Stephen Boss, MartÃ­n Lombard, Facundo Lombard, Oren Michaeli, Joe Slaughter, Daniel 'Cloud' Campos, Aja George, Straphanio 'Shonnie' Solomon, Terence Dickson",A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,6.2,55115,"$30,000,000 ","$42,400,223 ","$159,291,809 ",45,89,144
tt1195478,5 anni di fidanzamento,The Five-Year Engagement,2012,9/28/2012,"Comedy, Romance",124,"USA, Japan","English, Spanish",Nicholas Stoller,"Jason Segel, Nicholas Stoller",Universal Pictures,"Jason Segel, Emily Blunt, Chris Pratt, Alison Brie, Lauren Weedman, Mimi Kennedy, David Paymer, Jacki Weaver, Jim Piddock, Adam Campbell, Eric Scott Cooper, Dakota Johnson, Jane Carr, Clement von Franckenstein, Michael Ensign","One year after meeting, Tom proposes to his girlfriend, Violet, but unexpected events keep tripping them up as they look to walk down the aisle together.",6.2,91624,"$30,000,000 ","$28,835,528 ","$54,169,363 ",62,151,234
tt1212428,CiviltÃ  perduta,The Lost City of Z,2016,6/22/2017,"Biography, Drama, History",141,USA,"English, Portuguese, Tupi, Spanish, German",James Gray,"James Gray, David Grann",Keep Your Head,"Charlie Hunnam, Robert Pattinson, Sienna Miller, Tom Holland, Edward Ashley, Angus Macfadyen, Ian McDiarmid, Clive Francis, Pedro Coello, Matthew Sunderland, Johann Myers, Aleksandar Jovanovic, Elena Solovey, Bobby Smalldridge, Tom Mulheron","A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s.",6.6,76112,"$30,000,000 ","$8,580,410 ","$19,263,938 ",78,254,284
tt1247690,Una folle passione,Serena,2014,10/30/2014,"Drama, History, Romance",109,"Czech Republic, France, USA",English,Susanne Bier,"Christopher Kyle, Ron Rash",2929 Productions,"Bradley Cooper, Jennifer Lawrence, Rhys Ifans, Toby Jones, David Dencik, Sean Harris, Ana Ularu, Sam Reid, Conleth Hill, Charity Wakefield, Douglas Hodge, Kim Bodnia, Christian McKay, Philip ZandÃ©n, Ned Dennehy","In Depression-era North Carolina, the future of George Pemberton's timber empire becomes complicated when he marries Serena.",5.4,26464,"$30,000,000 ","$176,391 ","$5,092,129 ",36,99,141
tt1250777,Kick-Ass,Kick-Ass,2010,4/1/2011,"Action, Comedy, Crime",117,"UK, USA, China",English,Matthew Vaughn,"Jane Goldman, Matthew Vaughn",Marv Films,"Aaron Taylor-Johnson, Garrett M. Brown, Evan Peters, Deborah Twiss, Lyndsy Fonseca, Sophie Wu, Elizabeth McGovern, Christopher Mintz-Plasse, Stu 'Large' Riley, Johnny Hopkins, Ohene Cornelius, Mark Strong, Michael Rispoli, Corey Johnson, Kenneth Simmons","Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",7.6,517708,"$30,000,000 ","$48,071,303 ","$96,188,903 ",66,843,467
tt1259521,Quella casa nel bosco,The Cabin in the Woods,2011,5/18/2012,Horror,95,USA,"English, Japanese",Drew Goddard,"Joss Whedon, Drew Goddard",Lionsgate,"Kristen Connolly, Chris Hemsworth, Anna Hutchison, Fran Kranz, Jesse Williams, Richard Jenkins, Bradley Whitford, Brian White, Amy Acker, Tim DeZarn, Tom Lenk, Dan Payne, Jodelle Ferland, Dan Shea, Maya Massar","Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",7,366795,"$30,000,000 ","$42,073,277 ","$69,935,600 ",72,1210,676
tt1259528,Nella tana dei lupi,Den of Thieves,2018,4/5/2018,"Action, Crime, Drama",140,USA,"English, Polynesian, Spanish",Christian Gudegast,"Christian Gudegast, Christian Gudegast",Atmosphere Entertainment MM,"Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr., 50 Cent, Meadow Williams, Maurice Compte, Brian Van Holt, Evan Jones, Mo McRae, Kaiwi Lyman, Dawn Olivieri, Eric Braeden, Jordan Bridges, Lewis Tan, Cooper Andrews",An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,7,88814,"$30,000,000 ","$44,947,622 ","$80,509,622 ",49,516,182
tt1276104,Looper,Looper,2012,1/31/2013,"Action, Drama, Sci-Fi",113,"USA, China","English, French",Rian Johnson,Rian Johnson,TriStar Pictures,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano, Noah Segan, Piper Perabo, Jeff Daniels, Pierce Gagnon, Qing Xu, Tracie Thoms, Frank Brennan, Garret Dillahunt, Nick Gomez, Marcus Hester, Jon Eyez","In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.",7.4,526225,"$30,000,000 ","$66,486,205 ","$176,506,819 ",84,765,620
tt1321511,Oldboy,Oldboy,2013,12/5/2013,"Action, Drama, Mystery",104,USA,English,Spike Lee,"Garon Tsuchiya, Nobuaki Minegishi",Good Universe,"Josh Brolin, Elizabeth Olsen, Sharlto Copley, Samuel L. Jackson, Michael Imperioli, Pom Klementieff, James Ransone, Max Casella, Linda Emond, Elvis Nolasco, Rami Malek, Lance Reddick, Hannah Ware, Richard Portnow, Hannah Simone","Obsessed with vengeance, a man sets out to find out why he was kidnapped and locked into solitary confinement for twenty years without reason.",5.7,67531,"$30,000,000 ","$2,193,658 ","$5,186,767 ",49,298,264
tt1327773,The Butler - Un maggiordomo alla Casa Bianca,The Butler,2013,1/1/2014,"Biography, Drama",132,USA,English,Lee Daniels,"Danny Strong, Wil Haygood",Follow Through Productions,"Forest Whitaker, David Banner, Michael Rainey Jr., LaJessie Smith, Mariah Carey, Alex Pettyfer, Vanessa Redgrave, Aml Ameen, Clarence Williams III, John P. Fertitta, Jim Gleason, Oprah Winfrey, Isaac White, David Oyelowo, Joe Chrest","As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.",7.2,106839,"$30,000,000 ","$116,632,095 ","$177,313,795 ",65,358,311
tt1385867,Poliziotti fuori - Due sbirri a piede libero,Cop Out,2010,5/7/2010,"Action, Comedy, Crime",107,USA,"English, Spanish",Kevin Smith,"Robb Cullen, Mark Cullen",Warner Bros.,"Bruce Willis, Tracy Morgan, Juan Carlos HernÃ¡ndez, Cory Fernandez, Jason Hurt, Jeff Lima, Sean Cullen, Kevin Pollak, Adam Brody, Guillermo DÃ­az, Alberto Bonilla, Robinson Aponte, Jeremy Dash, Mando Alvarado, Michelle Trachtenberg","Jimmy's rare baseball card is robbed. Since it's his only hope to pay for his daughter's upcoming wedding, he recruits his cop partner Paul to track down the robber, a memorabilia-obsessed gangster.",5.6,84584,"$30,000,000 ","$44,875,481 ","$55,611,001 ",31,194,210
tt1401152,Unknown - Senza identitÃ ,Unknown,2011,2/28/2011,"Action, Mystery, Thriller",113,"UK, Germany, France, USA","English, German, Turkish, Arabic",Jaume Collet-Serra,"Oliver Butcher, Stephen Cornwell",Dark Castle Entertainment,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn, Bruno Ganz, Frank Langella, Sebastian Koch, Olivier Schneider, Stipe Erceg, Rainer Bock, Mido Hamada, Clint Dyer, Karl Markovics, Eva LÃ¶bau, Helen Wiebensohn","A man awakens from a coma, only to discover that someone has taken on his identity and that no one, (not even his wife), believes him. With the help of a young woman, he sets out to prove who he is.",6.8,244812,"$30,000,000 ","$63,686,397 ","$135,710,029 ",56,388,362
tt1423894,La versione di Barney,Barney's Version,2010,1/14/2011,"Comedy, Drama",134,"Italy, Canada","English, French",Richard J. Lewis,"Mordecai Richler, Michael Konyves",Serendipity Point Films,"Paul Giamatti, Macha Grenon, Paul Gross, Atom Egoyan, Mark Camacho, David Pryde, Paula Jean Hixson, Mark Addy, Scott Speedman, Marica Pellegrinelli, Thomas Trabacchi, ClÃ© Bennett, Rachelle Lefevre, Domenico Minutoli, Massimo WertmÃ¼ller","The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.",7.3,23781,"$30,000,000 ","$4,439,201 ","$12,106,921 ",67,90,187
tt1438176,Fright Night - Il vampiro della porta accanto,Fright Night,2011,8/26/2011,"Comedy, Horror",106,USA,English,Craig Gillespie,"Marti Noxon, Tom Holland",DreamWorks,"Anton Yelchin, Colin Farrell, Toni Collette, David Tennant, Imogen Poots, Christopher Mintz-Plasse, Dave Franco, Reid Ewing, Will Denton, Sandra Vergara, Emily Montague, Chris Sarandon, Gracie Gillam, Chelsea Tavares, Lisa Loeb","When a nice new neighbor moves in next door, Charley discovers that he is an ancient vampire who preys on the community. Can he save his neighborhood from the creature with the help of the famous ""vampire killer"", Peter Vincent?",6.3,98172,"$30,000,000 ","$18,302,607 ","$41,002,607 ",64,257,366
tt1449283,Winnie the Pooh - Nuove avventure nel Bosco dei Cento Acri,Winnie the Pooh,2011,4/20/2011,"Animation, Adventure, Comedy",63,USA,English,"Stephen J. Anderson, Don Hall","Stephen J. Anderson, Clio Chiang",Walt Disney Pictures,"John Cleese, Jim Cummings, Bud Luckey, Craig Ferguson, Jack Boulter, Travis Oates, Kristen Anderson-Lopez, Wyatt Dean Hall, Tom Kenny, Huell Howser, Lisa Linder, Robert Lopez","While searching for honey, Pooh and his friends embark on an adventure to find Eeyore's missing tail and rescue Christopher Robin from an unknown monster called The Backson.",7.2,21288,"$30,000,000 ","$26,692,846 ","$49,871,429 ",74,69,164
tt1458175,The Next Three Days,The Next Three Days,2010,4/8/2011,"Action, Crime, Drama",133,"USA, France",English,Paul Haggis,"Paul Haggis, Fred CavayÃ©",Lionsgate,"Russell Crowe, Elizabeth Banks, Michael Buie, Moran Atias, Remy Nozik, Toby Green, Tyler Green, Jason Beghe, Aisha Hinds, Ty Simpkins, Veronica Brown, Olivia Wilde, Leslie Merrill, Alissa Sullivan Haggis, Daniel Stern",A married couple's life is turned upside down when the wife is accused of a murder.,7.4,178794,"$30,000,000 ","$21,148,651 ","$67,448,651 ",52,321,239
tt1521197,Anonymous,Anonymous,2011,11/18/2011,"Drama, Thriller",130,"UK, Germany, USA","English, French, Italian, Greek, Ancient (to 1453)",Roland Emmerich,John Orloff,Columbia Pictures,"Rhys Ifans, Vanessa Redgrave, Sebastian Armesto, Rafe Spall, David Thewlis, Edward Hogg, Xavier Samuel, Sam Reid, Jamie Campbell Bower, Joely Richardson, Paolo De Vita, Trystan Gravelle, Robert Emms, Tony Way, Julian Bleach","The theory that it was in fact Edward De Vere, Earl of Oxford, who penned Shakespeare's plays. Set against the backdrop of the succession of Queen Elizabeth I and the Essex rebellion against her.",6.9,38937,"$30,000,000 ","$4,463,292 ","$15,395,087 ",50,149,293
tt1535438,Il matrimonio che vorrei,Hope Springs,2012,10/18/2012,"Comedy, Drama, Romance",100,"USA, Canada",English,David Frankel,Vanessa Taylor,Columbia Pictures,"Meryl Streep, Tommy Lee Jones, Steve Carell, Jean Smart, Ben Rappaport, Marin Ireland, Patch Darragh, Brett Rice, Becky Ann Baker, Elisabeth Shue, Charles Techman, Danny Flaherty, Damian Young, Mimi Rogers, Ann Harada","After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.",6.3,40137,"$30,000,000 ","$63,536,011 ","$114,281,051 ",65,202,236
tt1583420,L'amore all'improvviso - Larry Crowne,Larry Crowne,2011,10/28/2011,"Comedy, Drama, Romance",98,"USA, France",English,Tom Hanks,"Tom Hanks, Nia Vardalos",Universal Pictures,"Tom Hanks, Sarah Mahoney, Roxana Ortega, Randall Park, Brady Rubin, Alex Quijano, Tina Huang, E-Kan Soong, Tarina Pouncy, Sy Richardson, Julie Wagner, Rob Riggle, Erin Underwood, Dale Dye, Barry Sobel","After losing his job, a middle-aged man reinvents himself by going back to college.",6.1,62434,"$30,000,000 ","$35,608,245 ","$75,055,070 ",41,227,227
tt1586752,Machine Gun Preacher,Machine Gun Preacher,2011,11/2/2011,"Action, Biography, Crime",129,USA,"English, Arabic, Acholi",Marc Forster,Jason Keller,Relativity Media,"Gerard Butler, Michelle Monaghan, Kathy Baker, Michael Shannon, Ryann Campos, Madeline Carroll, Souleymane Sy Savane, Grant R. Krause, Reavis Graham, Peter Carey, Barbara Coven, Misty Mills, Nicole Dupre Sobchack, Sidi Henderson, Mike Litaker",,6.8,62223,"$30,000,000 ","$538,690 ","$3,338,690 ",43,134,141
tt1590193,L'uomo sul treno,The Commuter,2018,1/25/2018,"Action, Mystery, Thriller",104,"USA, UK, France, China, Canada","English, Spanish",Jaume Collet-Serra,"Byron Willinger, Philip de Blasi",StudioCanal,"Liam Neeson, Vera Farmiga, Patrick Wilson, Jonathan Banks, Sam Neill, Elizabeth McGovern, Killian Scott, Shazad Latif, Andy Nyman, Clara Lago, Roland MÃ¸ller, Florence Pugh, Dean-Charles Chapman, Ella-Rae Smith, Nila Aalia",An action-thriller in which an insurance salesman/ex-cop is caught up in a life-threatening conspiracy during his daily commute home.,6.3,99769,"$30,000,000 ","$36,343,858 ","$119,942,387 ",56,487,286
tt1606389,La memoria del cuore,The Vow,2012,7/25/2012,"Drama, Romance",104,"USA, Canada",English,Michael Sucsy,"Abby Kohn, Marc Silverstein",Screen Gems,"Rachel McAdams, Channing Tatum, Jessica Lange, Sam Neill, Jessica McNamee, Wendy Crewson, Tatiana Maslany, Lucas Bryant, Scott Speedman, Joey Klein, Joe Cobden, Jeananne Goossen, Dillon Casey, Shannon Barnett, Lindsay Ames","A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.",6.8,181401,"$30,000,000 ","$125,014,030 ","$196,114,570 ",43,196,217
tt1656190,Safe,Safe,2012,4/27/2012,"Action, Crime, Thriller",94,USA,"English, Mandarin, Russian",Boaz Yakin,Boaz Yakin,IM Global,"Jason Statham, Catherine Chan, Robert John Burke, James Hong, Anson Mount, Chris Sarandon, SÃ¡ndor TÃ©csy, Joseph Sikora, Igor Jijikine, Reggie Lee, James Colby, Matt O'Toole, Jack Gwaltney, Barry Bradford, Jay Giannone","Mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the Triads, the Russian mob, and corrupt NYC cops. Coming to her aid is an ex-cage fighter whose life was destroyed by the gangsters on Mei's trail.",6.5,101557,"$30,000,000 ","$17,142,080 ","$41,564,670 ",55,164,267
